Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age45_49,[45-49],461.0,25.28798683,,84.24707602
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age50_54,[50-54],744.0,30.56696795,,151.83673469
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age55_59,[55-59],1200.0,38.52327448,,297.84065525
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age60_64,[60-64],1923.0,47.31791339,,576.78464307
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age65_69,[65-69],2878.0,53.36547376,,1039.7398844
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age70_74,[70-74],4280.0,60.60606061,,1873.9054291
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age75_79,[75-79],5758.0,66.22958362,,3567.5340768
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age80_84,[80-84],6201.0,68.54205814,,6412.6163392
NAC,North America and the Caribbean,CAN,Canada,1966,Female,Age85_over,[85+],7827.0,71.40120416,,13088.628763
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age_all,[All],75424.0,50.18797868,400.80383153,369.63489341
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age00,[0],20.0,0.24536867,,5.3390283
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age01_04,[1-4],17.0,1.00354191,,0.97226194
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age05_09,[5-9],16.0,1.33444537,,0.689566
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age10_14,[10-14],33.0,3.48101266,,1.53481233
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age15_19,[15-19],48.0,2.81359906,,2.51519598
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age20_24,[20-24],76.0,3.93782383,,4.87085817
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age25_29,[25-29],127.0,9.17630058,,9.76998231
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age30_34,[30-34],192.0,12.54901961,,15.34772182
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age35_39,[35-39],503.0,22.66786841,,39.043701
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age40_44,[40-44],1134.0,31.14528976,,88.69075551
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age45_49,[45-49],1995.0,39.76479968,,178.25232309
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age50_54,[50-54],3314.0,45.12527233,,328.90035728
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age55_59,[55-59],4581.0,46.83570187,,542.57965178
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age60_64,[60-64],6401.0,52.09995116,,938.15037374
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age65_69,[65-69],7893.0,53.56270358,,1454.3946932
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age70_74,[70-74],10063.0,57.803435,,2322.9455217
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age75_79,[75-79],12353.0,62.1253269,,4017.2357724
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age80_84,[80-84],12517.0,65.85122054,,6904.0264755
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age_unknown,[Unknown],5.0,26.31578947,,
NAC,North America and the Caribbean,CAN,Canada,1967,All,Age85_over,[85+],14136.0,69.30430946,,13223.573433
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age75_79,[75-79],6832.0,60.57274581,,4862.633452
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age_unknown,[Unknown],4.0,26.66666667,,
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age80_84,[80-84],6225.0,63.29435689,,7647.4201474
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age_all,[All],43866.0,49.6783692,500.61035886,428.05285037
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age00,[0],10.0,0.21729683,,5.20020801
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age01_04,[1-4],10.0,1.02354145,,1.11370977
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age05_09,[5-9],6.0,0.83217753,,0.50675676
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age10_14,[10-14],17.0,2.80528053,,1.5451736
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age15_19,[15-19],26.0,2.10867802,,2.68761629
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age20_24,[20-24],53.0,3.53333333,,6.80883864
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age25_29,[25-29],77.0,7.97101449,,11.85709886
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age30_34,[30-34],113.0,11.3796576,,17.79527559
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age35_39,[35-39],368.0,26.24821683,,56.35528331
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age40_44,[40-44],878.0,37.99221116,,137.81196045
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age45_49,[45-49],1515.0,46.88950789,,272.58006477
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age50_54,[50-54],2542.0,52.58585023,,502.66956694
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age55_59,[55-59],3404.0,52.15259691,,798.87350387
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age60_64,[60-64],4518.0,55.33374158,,1332.7433628
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age65_69,[65-69],5087.0,54.21506981,,1956.5384615
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age70_74,[70-74],5971.0,57.61289078,,2985.5
NAC,North America and the Caribbean,CAN,Canada,1967,Male,Age85_over,[85+],6210.0,66.37451903,,13923.766816
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age_all,[All],31558.0,50.91396028,308.76169835,310.69586106
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age_unknown,[Unknown],1.0,25.0,,
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age00,[0],10.0,0.28176951,,5.48546352
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age01_04,[1-4],7.0,0.9762901,,0.82294851
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age05_09,[5-9],10.0,2.09205021,,0.88004928
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age10_14,[10-14],16.0,4.67836257,,1.52395466
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age15_19,[15-19],22.0,4.65116279,,2.33793836
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age20_24,[20-24],23.0,5.34883721,,2.94155263
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age25_29,[25-29],50.0,11.96172249,,7.68639508
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age30_34,[30-34],79.0,14.7113594,,12.82467533
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age35_39,[35-39],135.0,16.52386781,,21.24980324
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age40_44,[40-44],256.0,19.2481203,,39.90646921
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age45_49,[45-49],480.0,26.87569989,,85.1970181
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age50_54,[50-54],772.0,30.75697211,,153.8155011
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age55_59,[55-59],1177.0,36.17086663,,281.44428503
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age60_64,[60-64],1883.0,45.69279301,,548.49985435
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age65_69,[65-69],2806.0,52.41920418,,992.5716307
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age70_74,[70-74],4092.0,58.08374734,,1754.7169811
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age75_79,[75-79],5521.0,64.16037188,,3305.988024
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age80_84,[80-84],6292.0,68.59260874,,6298.2982983
NAC,North America and the Caribbean,CAN,Canada,1967,Female,Age85_over,[85+],7926.0,71.78697582,,12722.311396
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age_all,[All],76612.0,50.00913862,397.07897355,369.32124952
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age00,[0],17.0,0.22418568,,4.6728972
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age01_04,[1-4],16.0,1.08843537,,0.96026888
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age05_09,[5-9],22.0,1.95555556,,0.94392243
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age10_14,[10-14],25.0,2.85062714,,1.1338897
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age15_19,[15-19],46.0,2.61215219,,2.33739837
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age20_24,[20-24],70.0,3.59897172,,4.22017242
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age25_29,[25-29],119.0,8.28114127,,8.72689938
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age30_34,[30-34],207.0,13.19311663,,16.45338208
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age35_39,[35-39],520.0,22.73721032,,40.4291712
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age40_44,[40-44],1105.0,31.37421919,,85.66555547
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age45_49,[45-49],1962.0,38.40281856,,170.10577423
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age50_54,[50-54],3093.0,42.80376418,,303.20556808
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age55_59,[55-59],4724.0,47.23527647,,540.68902369
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age60_64,[60-64],6164.0,49.88669472,,877.93761572
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age65_69,[65-69],8190.0,53.52591334,,1474.3474347
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age70_74,[70-74],10239.0,57.73655126,,2337.6712329
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age75_79,[75-79],12371.0,61.3610436,,3933.54531
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age80_84,[80-84],12893.0,64.90963097,,6957.9060982
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age_unknown,[Unknown],4.0,33.33333333,,
NAC,North America and the Caribbean,CAN,Canada,1968,All,Age85_over,[85+],14825.0,67.8272407,,13307.899461
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age75_79,[75-79],6740.0,59.46709017,,4769.9929229
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age_unknown,[Unknown],1.0,12.5,,
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age80_84,[80-84],6508.0,62.50480215,,7917.2749392
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age_all,[All],44342.0,49.52531999,497.87961365,425.95990355
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age00,[0],5.0,0.11646867,,2.69251481
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age01_04,[1-4],10.0,1.20481928,,1.16863387
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age05_09,[5-9],11.0,1.59651669,,0.92390391
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age10_14,[10-14],12.0,2.17391304,,1.06458481
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age15_19,[15-19],35.0,2.75807723,,3.49895031
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age20_24,[20-24],40.0,2.734108,,4.82101965
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age25_29,[25-29],72.0,7.24346076,,10.57579318
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age30_34,[30-34],146.0,13.93129771,,22.89836888
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age35_39,[35-39],365.0,25.0,,55.88730669
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age40_44,[40-44],815.0,36.5470852,,126.37618235
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age45_49,[45-49],1538.0,46.5214761,,269.21057238
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age50_54,[50-54],2356.0,50.74305406,,462.50490773
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age55_59,[55-59],3526.0,52.98271976,,803.00614894
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age60_64,[60-64],4361.0,53.18941334,,1252.4411258
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age65_69,[65-69],5432.0,55.20886269,,2043.641836
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age70_74,[70-74],6013.0,57.27757668,,2991.5422886
NAC,North America and the Caribbean,CAN,Canada,1968,Male,Age85_over,[85+],6356.0,64.77782307,,13817.391304
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age_all,[All],32270.0,50.68957934,305.09440255,312.26715437
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age00,[0],12.0,0.36474164,,6.73778776
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age01_04,[1-4],6.0,0.9375,,0.74028378
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age05_09,[5-9],11.0,2.52293578,,0.96482765
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age10_14,[10-14],13.0,4.0,,1.20638456
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age15_19,[15-19],11.0,2.23577236,,1.13671592
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age20_24,[20-24],30.0,6.22406639,,3.61881785
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age25_29,[25-29],47.0,10.60948081,,6.88342121
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age30_34,[30-34],61.0,11.70825336,,9.83078163
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age35_39,[35-39],155.0,18.74244256,,24.48270415
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age40_44,[40-44],290.0,22.44582043,,44.96124031
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age45_49,[45-49],424.0,23.51636162,,72.83971826
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age50_54,[50-54],737.0,28.5327139,,144.311729
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age55_59,[55-59],1198.0,35.80394501,,275.65577543
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age60_64,[60-64],1803.0,43.37262449,,509.46595083
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age65_69,[65-69],2758.0,50.49432442,,952.01933034
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age70_74,[70-74],4226.0,58.40243228,,1783.1223629
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age75_79,[75-79],5631.0,63.79290812,,3251.1547344
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age80_84,[80-84],6385.0,67.55898847,,6193.0164888
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age_unknown,[Unknown],3.0,75.0,,
NAC,North America and the Caribbean,CAN,Canada,1968,Female,Age85_over,[85+],8469.0,70.3113325,,12949.541284
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age75_79,[75-79],12233.0,61.19865926,,3789.6530359
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age80_84,[80-84],12735.0,64.44838057,,6727.4167987
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age_all,[All],76698.0,49.65010973,388.48740843,364.17074213
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age00,[0],19.0,0.26577144,,5.27777778
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age01_04,[1-4],12.0,0.85046067,,0.76031173
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age05_09,[5-9],9.0,0.78534031,,0.38698026
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age10_14,[10-14],23.0,2.50817884,,1.02013661
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age15_19,[15-19],54.0,2.99168975,,2.67897008
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age20_24,[20-24],54.0,2.54957507,,3.06591722
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age25_29,[25-29],105.0,6.74807198,,7.33855186
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age30_34,[30-34],220.0,13.99491094,,17.32419876
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age35_39,[35-39],511.0,22.22705524,,39.8658137
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age40_44,[40-44],1036.0,29.63386728,,80.01235712
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age45_49,[45-49],1882.0,34.92299128,,158.04501176
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age50_54,[50-54],3103.0,42.34443231,,300.82404266
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age55_59,[55-59],4646.0,45.37552495,,514.22246818
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age60_64,[60-64],6244.0,49.74902398,,863.38495575
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age65_69,[65-69],8316.0,53.17815577,,1460.4847208
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age70_74,[70-74],10189.0,57.14846598,,2301.5586176
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age85_over,[85+],15303.0,68.71267568,,13318.537859
NAC,North America and the Caribbean,CAN,Canada,1969,All,Age_unknown,[Unknown],4.0,28.57142857,,
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age_unknown,[Unknown],3.0,27.27272727,,
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age_all,[All],43920.0,48.67237023,485.42360275,415.76735204
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age00,[0],9.0,0.21871203,,4.86223663
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age01_04,[1-4],7.0,0.88495575,,0.86462451
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age05_09,[5-9],4.0,0.56338028,,0.33604974
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age10_14,[10-14],11.0,1.89003436,,0.95544167
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age15_19,[15-19],32.0,2.42424242,,3.1152648
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age20_24,[20-24],38.0,2.33990148,,4.30302344
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age25_29,[25-29],50.0,4.5045045,,6.9881202
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age30_34,[30-34],138.0,13.33333333,,21.51208106
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age35_39,[35-39],360.0,24.45652174,,55.20625671
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age40_44,[40-44],759.0,34.86449242,,116.91312384
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age45_49,[45-49],1412.0,42.09898629,,239.76906096
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age50_54,[50-54],2352.0,49.12280702,,458.65834633
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age55_59,[55-59],3456.0,50.8534432,,764.77096703
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age60_64,[60-64],4384.0,52.88299156,,1224.2390394
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age65_69,[65-69],5511.0,54.69432314,,2026.1029412
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age70_74,[70-74],6026.0,56.42850454,,2980.2176063
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age75_79,[75-79],6588.0,59.69013319,,4610.2169349
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age80_84,[80-84],6235.0,61.02574141,,7557.5757576
NAC,North America and the Caribbean,CAN,Canada,1969,Male,Age85_over,[85+],6545.0,65.11142061,,13808.016878
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age_all,[All],32778.0,51.02348967,300.94691804,312.24874731
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age00,[0],10.0,0.32959789,,5.71755289
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age01_04,[1-4],5.0,0.80645161,,0.65044881
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age05_09,[5-9],5.0,1.14678899,,0.44037344
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age10_14,[10-14],12.0,3.58208955,,1.08764615
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age15_19,[15-19],22.0,4.53608247,,2.22559433
NAC,North America and the Caribbean,CAN,Canada,1969,Female,Age20_24,[20-24],16.0,3.2388664,,1.82190845
