,Unnamed: 0,index,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value
94,94,94,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2020,True,Sex,Female,SEX_FMLE,0.49,0.11,0.93,0.5 [0.1 - 0.9]
95,95,95,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,TGO,Togo,Year,2020,True,Sex,Female,SEX_FMLE,0.53,0.15,1.0,0.5 [0.1 - 1.0]
96,96,96,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GMB,Gambia,Year,2020,True,Sex,Both sexes,SEX_BTSX,0.61,0.013,1.45,0.6 [0.0 - 1.4]
97,97,97,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,TON,Tonga,Year,2020,True,Sex,Male,SEX_MLE,0.62,0.0,1.88,0.6 [0.0 - 1.9]
98,98,98,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,True,Sex,Female,SEX_FMLE,0.57,0.24,0.93,0.6 [0.2 - 0.9]
99,99,99,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GTM,Guatemala,Year,2020,True,Sex,Female,SEX_FMLE,0.59,0.18,1.04,0.6 [0.2 - 1.0]
100,100,100,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MOZ,Mozambique,Year,2020,True,Sex,Female,SEX_FMLE,0.64,0.22,1.13,0.6 [0.2 - 1.1]
101,101,101,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,True,Sex,Male,SEX_MLE,0.67,0.0,1.74,0.7 [0.0 - 1.7]
102,102,102,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,True,Sex,Both sexes,SEX_BTSX,0.74,0.0,1.74,0.7 [0.0 - 1.7]
103,103,103,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,True,Sex,Male,SEX_MLE,0.72,0.0,1.91,0.7 [0.0 - 1.9]
104,104,104,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SEN,Senegal,Year,2020,True,Sex,Male,SEX_MLE,0.69,0.0,1.87,0.7 [0.0 - 1.9]
105,105,105,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2020,True,Sex,Both sexes,SEX_BTSX,0.72,0.0,2.19,0.7 [0.0 - 2.2]
106,106,106,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2020,True,Sex,Female,SEX_FMLE,0.71,0.11,1.31,0.7 [0.1 - 1.3]
107,107,107,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,True,Sex,Both sexes,SEX_BTSX,0.74,0.05,1.53,0.7 [0.1 - 1.5]
108,108,108,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2020,True,Sex,Female,SEX_FMLE,0.68,0.22,1.19,0.7 [0.2 - 1.2]
109,109,109,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2020,True,Sex,Female,SEX_FMLE,0.68,0.23,1.22,0.7 [0.2 - 1.2]
110,110,110,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CAF,Central African Republic,Year,2020,True,Sex,Female,SEX_FMLE,0.7,0.22,1.25,0.7 [0.2 - 1.3]
111,111,111,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2020,True,Sex,Female,SEX_FMLE,0.7,0.3,1.15,0.7 [0.3 - 1.2]
112,112,112,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,True,Sex,Female,SEX_FMLE,0.74,0.34,1.21,0.7 [0.3 - 1.2]
113,113,113,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,True,Sex,Female,SEX_FMLE,0.75,0.3,1.32,0.7 [0.3 - 1.3]
114,114,114,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2020,True,Sex,Male,SEX_MLE,0.82,0.0,2.86,0.8 [0.0 - 2.9]
115,115,115,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2020,True,Sex,Female,SEX_FMLE,0.78,0.24,1.42,0.8 [0.2 - 1.4]
116,116,116,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,True,Sex,Female,SEX_FMLE,0.8,0.24,1.38,0.8 [0.2 - 1.4]
117,117,117,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2020,True,Sex,Female,SEX_FMLE,0.76,0.27,1.42,0.8 [0.3 - 1.4]
118,118,118,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,DZA,Algeria,Year,2020,True,Sex,Male,SEX_MLE,0.94,0.013,2.16,0.9 [0.0 - 2.2]
119,119,119,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GIN,Guinea,Year,2020,True,Sex,Male,SEX_MLE,0.92,0.017,2.17,0.9 [0.0 - 2.2]
120,120,120,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,True,Sex,Male,SEX_MLE,0.88,0.0,2.24,0.9 [0.0 - 2.2]
121,121,121,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2020,True,Sex,Male,SEX_MLE,0.9,0.0,2.63,0.9 [0.0 - 2.6]
122,122,122,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,TCD,Chad,Year,2020,True,Sex,Female,SEX_FMLE,0.92,0.16,1.7,0.9 [0.2 - 1.7]
123,123,123,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ETH,Ethiopia,Year,2020,True,Sex,Female,SEX_FMLE,0.94,0.35,1.54,0.9 [0.3 - 1.5]
124,124,124,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,KEN,Kenya,Year,2020,True,Sex,Female,SEX_FMLE,0.86,0.37,1.46,0.9 [0.4 - 1.5]
125,125,125,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,True,Sex,Female,SEX_FMLE,0.9,0.36,1.47,0.9 [0.4 - 1.5]
126,126,126,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MDG,Madagascar,Year,2020,True,Sex,Both sexes,SEX_BTSX,0.99,0.14,2.03,1.0 [0.1 - 2.0]
127,127,127,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.05,0.22,1.95,1.0 [0.2 - 2.0]
128,128,128,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2020,True,Sex,Female,SEX_FMLE,0.97,0.42,1.52,1.0 [0.4 - 1.5]
129,129,129,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,True,Sex,Female,SEX_FMLE,1.05,0.55,1.64,1.0 [0.5 - 1.6]
130,130,130,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2020,True,Sex,Female,SEX_FMLE,0.99,0.48,1.61,1.0 [0.5 - 1.6]
131,131,131,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,True,Sex,Female,SEX_FMLE,1.05,0.52,1.6,1.0 [0.5 - 1.6]
132,132,132,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GMB,Gambia,Year,2020,True,Sex,Male,SEX_MLE,1.06,0.022,2.5,1.1 [0.0 - 2.5]
133,133,133,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ERI,Eritrea,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.07,0.12,2.18,1.1 [0.1 - 2.2]
134,134,134,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.13,0.2,2.21,1.1 [0.2 - 2.2]
135,135,135,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.06,0.18,2.28,1.1 [0.2 - 2.3]
136,136,136,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,RWA,Rwanda,Year,2020,True,Sex,Female,SEX_FMLE,1.07,0.5,1.75,1.1 [0.5 - 1.8]
137,137,137,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,LBR,Liberia,Year,2020,True,Sex,Female,SEX_FMLE,1.11,0.55,1.83,1.1 [0.6 - 1.8]
138,138,138,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ECU,Ecuador,Year,2020,True,Sex,Female,SEX_FMLE,1.15,0.48,1.89,1.2 [0.5 - 1.9]
139,139,139,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2020,True,Sex,Female,SEX_FMLE,1.19,0.53,1.94,1.2 [0.5 - 1.9]
140,140,140,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,JAM,Jamaica,Year,2020,True,Sex,Female,SEX_FMLE,1.22,0.51,1.99,1.2 [0.5 - 2.0]
141,141,141,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,HND,Honduras,Year,2020,True,Sex,Female,SEX_FMLE,1.18,0.56,1.79,1.2 [0.6 - 1.8]
142,142,142,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ISR,Israel,Year,2020,True,Sex,Female,SEX_FMLE,1.21,0.59,1.88,1.2 [0.6 - 1.9]
143,143,143,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NGA,Nigeria,Year,2020,True,Sex,Female,SEX_FMLE,1.21,0.59,1.91,1.2 [0.6 - 1.9]
144,144,144,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,HTI,Haiti,Year,2020,True,Sex,Female,SEX_FMLE,1.25,0.61,1.99,1.2 [0.6 - 2.0]
145,145,145,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2020,True,Sex,Female,SEX_FMLE,1.25,0.65,1.85,1.2 [0.7 - 1.8]
146,146,146,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.25,0.023,2.59,1.3 [0.0 - 2.6]
147,147,147,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,True,Sex,Male,SEX_MLE,1.26,0.0,2.93,1.3 [0.0 - 2.9]
148,148,148,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2020,True,Sex,Male,SEX_MLE,1.25,0.0,3.8,1.3 [0.0 - 3.8]
149,149,149,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,True,Sex,Male,SEX_MLE,1.28,0.087,2.63,1.3 [0.1 - 2.6]
150,150,150,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.26,0.31,2.37,1.3 [0.3 - 2.4]
151,151,151,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,True,Sex,Male,SEX_MLE,1.29,0.27,2.4,1.3 [0.3 - 2.4]
152,152,152,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.26,0.33,2.49,1.3 [0.3 - 2.5]
153,153,153,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CRI,Costa Rica,Year,2020,True,Sex,Female,SEX_FMLE,1.28,0.65,1.98,1.3 [0.6 - 2.0]
154,154,154,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,SLV,El Salvador,Year,2020,True,Sex,Female,SEX_FMLE,1.25,0.62,1.96,1.3 [0.6 - 2.0]
155,155,155,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,IND,India,Year,2020,True,Sex,Female,SEX_FMLE,1.28,0.59,2.01,1.3 [0.6 - 2.0]
156,156,156,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MWI,Malawi,Year,2020,True,Sex,Female,SEX_FMLE,1.31,0.61,2.11,1.3 [0.6 - 2.1]
157,157,157,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,LSO,Lesotho,Year,2020,True,Sex,Female,SEX_FMLE,1.33,0.7,2.03,1.3 [0.7 - 2.0]
158,158,158,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,TGO,Togo,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.44,0.4,2.71,1.4 [0.4 - 2.7]
159,159,159,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ZMB,Zambia,Year,2020,True,Sex,Female,SEX_FMLE,1.38,0.7,2.08,1.4 [0.7 - 2.1]
160,160,160,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,True,Sex,Female,SEX_FMLE,1.43,0.82,2.07,1.4 [0.8 - 2.1]
161,161,161,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,NIC,Nicaragua,Year,2020,True,Sex,Female,SEX_FMLE,1.43,0.78,2.15,1.4 [0.8 - 2.1]
162,162,162,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.49,0.13,3.02,1.5 [0.1 - 3.0]
163,163,163,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BHS,Bahamas,Year,2020,True,Sex,Female,SEX_FMLE,1.52,0.12,3.07,1.5 [0.1 - 3.1]
164,164,164,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.45,0.33,2.68,1.5 [0.3 - 2.7]
165,165,165,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BLZ,Belize,Year,2020,True,Sex,Female,SEX_FMLE,1.48,0.51,2.5,1.5 [0.5 - 2.5]
166,166,166,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GTM,Guatemala,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.54,0.47,2.64,1.5 [0.5 - 2.6]
167,167,167,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2020,True,Sex,Female,SEX_FMLE,1.55,0.8,2.33,1.5 [0.8 - 2.3]
168,168,168,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MKD,North Macedonia,Year,2020,True,Sex,Female,SEX_FMLE,1.52,0.8,2.31,1.5 [0.8 - 2.3]
169,169,169,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MLI,Mali,Year,2020,True,Sex,Female,SEX_FMLE,1.52,0.91,2.24,1.5 [0.9 - 2.2]
170,170,170,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MDG,Madagascar,Year,2020,True,Sex,Male,SEX_MLE,1.65,0.24,3.38,1.6 [0.2 - 3.4]
171,171,171,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BDI,Burundi,Year,2020,True,Sex,Female,SEX_FMLE,1.55,0.82,2.4,1.6 [0.8 - 2.4]
172,172,172,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GHA,Ghana,Year,2020,True,Sex,Female,SEX_FMLE,1.63,0.8,2.62,1.6 [0.8 - 2.6]
173,173,173,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ALB,Albania,Year,2020,True,Sex,Female,SEX_FMLE,1.59,0.9,2.41,1.6 [0.9 - 2.4]
174,174,174,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,COL,Colombia,Year,2020,True,Sex,Female,SEX_FMLE,1.63,0.89,2.43,1.6 [0.9 - 2.4]
175,175,175,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.71,0.32,3.22,1.7 [0.3 - 3.2]
176,176,176,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,TUR,Türkiye,Year,2020,True,Sex,Both sexes,SEX_BTSX,1.69,0.49,3.02,1.7 [0.5 - 3.0]
177,177,177,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,True,Sex,Female,SEX_FMLE,1.66,0.81,2.61,1.7 [0.8 - 2.6]
